,Customer_ID,Age,Total_Purchase_Amount,Order_Count,Rating,Avg_Loyalty_Score,Discount_Applied,Payment_Method,Customer_Lifetime_Value,Cluster
643,13572,31,229.4917844,1,3.0,0.36950000000000005,0.0,Bank Transfer,229.4917844,2
644,13579,33,445.970314,1,4.0,0.59425,0.0,PayPal,445.970314,1
645,13581,20,492.2408301,1,2.0,0.6407499999999999,0.0,Credit Card,492.2408301,1
646,13584,30,43.49070201,1,3.0,0.23,0.0,Cash,43.49070201,2
647,13591,31,221.5412737,1,3.0,0.36025,0.0,Cash,221.5412737,2
648,13594,37,131.8842005,1,3.0,0.29525,0.0,Credit Card,131.8842005,2
649,13596,29,298.4921371,1,5.0,0.4645,0.0,PayPal,298.4921371,1
650,13598,30,257.54550919999997,1,3.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
651,13600,67,257.54550919999997,1,1.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
652,13610,48,782.3177144,3,3.0,0.97925,0.0,Bank Transfer,782.3177144,0
653,13627,57,407.3317277,2,4.0,0.794,0.0,Bank Transfer,407.3317277,0
654,13629,19,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
655,13633,40,257.54550919999997,1,4.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
656,13636,47,613.0345832,2,2.5,0.90625,0.0,Bank Transfer,613.0345832,0
657,13638,25,162.5887661,1,3.0,0.317,0.0,Credit Card,162.5887661,2
658,13640,32,257.54550919999997,1,4.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
659,13644,19,62.99151175,1,3.0,0.24375000000000002,0.0,Bank Transfer,62.99151175,2
660,13654,40,378.3814828,1,2.0,0.5245,0.0,PayPal,378.3814828,1
661,13665,43,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
662,13672,39,469.185122,1,1.0,0.618,0.0,PayPal,469.185122,1
663,13675,32,148.8648703,1,3.0,0.3065,0.0,Cash,148.8648703,2
664,13676,43,459.7232447,1,1.0,0.60825,0.0,Credit Card,459.7232447,1
665,13683,65,128.7416076,1,2.0,0.29275,0.0,Bank Transfer,128.7416076,2
666,13687,43,235.5602225,1,3.0,0.374,0.0,Bank Transfer,235.5602225,2
667,13695,36,121.8821099,1,3.0,0.28675,0.0,PayPal,121.8821099,2
668,13696,57,29.83903392,1,1.0,0.21975,0.0,Bank Transfer,29.83903392,2
669,13701,43,385.8361397,1,2.0,0.533,0.0,Credit Card,385.8361397,1
670,13709,32,442.2036111,1,1.0,0.5902499999999999,0.0,Credit Card,442.2036111,1
671,13712,21,392.1814792,1,2.0,0.539,0.0,PayPal,392.1814792,1
672,13713,64,88.37099316,1,2.0,0.2615,0.0,Credit Card,88.37099316,2
673,13714,36,350.1946258,1,3.0,0.506,0.0,Cash,350.1946258,1
674,13719,49,626.0111721000001,3,3.3333333333333335,0.9545,0.0,Bank Transfer,626.0111721000001,0
675,13726,39,460.6056755,1,4.0,0.60875,0.0,Credit Card,460.6056755,1
676,13735,36,292.7679469,1,1.0,0.46125,0.0,Cash,292.7679469,1
677,13738,43,428.7369328,1,5.0,0.5740000000000001,0.0,Credit Card,428.7369328,1
678,13741,31,485.9869058,1,5.0,0.63375,0.0,Credit Card,485.9869058,1
679,13744,66,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
680,13748,66,173.0097634,1,2.0,0.32475,0.0,Bank Transfer,173.0097634,2
681,13756,43,91.85047286,1,5.0,0.265,0.0,PayPal,91.85047286,2
682,13760,41,159.6369262,1,3.0,0.313,0.0,PayPal,159.6369262,2
683,13762,21,493.594039914,1,4.0,0.644,0.0,Credit Card,493.594039914,1
684,13763,32,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
685,13766,28,413.6249002,1,4.0,0.5587500000000001,0.0,Cash,413.6249002,1
686,13769,36,178.7697426,1,2.0,0.32875,0.0,PayPal,178.7697426,2
687,13775,45,383.4151102,1,2.0,0.5315000000000001,0.0,Credit Card,383.4151102,1
688,13778,50,437.6701993,1,4.0,0.5842499999999999,0.0,Bank Transfer,437.6701993,1
689,13788,43,207.4566721,1,1.0,0.35025,0.0,Credit Card,207.4566721,2
690,13797,37,257.54550919999997,1,1.0,0.409625,0.0,Cash,257.54550919999997,1
691,13810,36,82.16416616,1,5.0,0.2585,0.0,Bank Transfer,82.16416616,2
692,13812,51,144.7050854,1,1.0,0.30375,0.0,Credit Card,144.7050854,2
693,13814,55,155.0802237,1,1.0,0.31,0.0,Bank Transfer,155.0802237,2
694,13818,31,73.00285779,1,1.0,0.25225000000000003,0.0,Bank Transfer,73.00285779,2
695,13828,69,37.26294307,1,2.0,0.227,0.0,Cash,37.26294307,2
696,13840,34,426.0748015,1,5.0,0.57025,0.0,PayPal,426.0748015,1
697,13843,26,235.5574811,1,2.0,0.37375,0.0,PayPal,235.5574811,2
698,13845,28,22.23574121,1,5.0,0.21325000000000002,0.0,Credit Card,22.23574121,2
699,13850,43,383.0613315,1,2.0,0.531,0.0,Bank Transfer,383.0613315,1
700,13854,60,341.7701663,1,5.0,0.4975,0.0,Credit Card,341.7701663,1
701,13863,20,105.8764849,1,3.0,0.2755,0.0,PayPal,105.8764849,2
702,13874,63,172.3831281,1,3.0,0.32425000000000004,0.0,Credit Card,172.3831281,2
703,13876,22,411.390605,1,3.0,0.5567500000000001,0.0,Credit Card,411.390605,1
704,13890,38,355.1675745,1,1.0,0.51,0.0,Cash,355.1675745,1
705,13900,67,445.6552751,1,1.0,0.593,0.0,Cash,445.6552751,1
706,13911,31,54.04035725,1,5.0,0.23625000000000002,0.0,Credit Card,54.04035725,2
707,13913,57,285.7005186,1,2.0,0.45525,0.0,Bank Transfer,285.7005186,1
708,13925,39,390.8089861,1,1.0,0.53825,0.0,Cash,390.8089861,1
709,13930,51,421.8625812,1,5.0,0.5665,0.0,PayPal,421.8625812,1
710,13943,64,344.0981857,1,1.0,0.50175,0.0,PayPal,344.0981857,1
711,13953,69,397.0568808,1,5.0,0.54425,0.0,Bank Transfer,397.0568808,1
712,13972,60,382.9441884,1,5.0,0.53075,0.0,Cash,382.9441884,1
713,13974,40,295.8592538,1,2.0,0.46275,0.0,PayPal,295.8592538,1
714,13987,30,249.1652075,1,5.0,0.3845,0.0,Cash,249.1652075,2
715,13993,53,473.6913606,1,2.0,0.6225,0.0,PayPal,473.6913606,1
716,13998,35,257.54550919999997,1,4.0,0.409625,0.0,Credit Card,257.54550919999997,1
717,14000,61,551.5548497999999,2,1.5,0.89825,0.0,Bank Transfer,551.5548497999999,0
718,14014,44,85.02558843,1,3.0,0.26,0.0,Bank Transfer,85.02558843,2
719,14018,45,287.5686369,1,4.0,0.45725,0.0,Cash,287.5686369,1
720,14021,61,257.54550919999997,1,4.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
721,14033,43,816.79277428,3,3.6666666666666665,0.98325,0.0,Cash,816.79277428,0
722,14036,42,278.0437917,1,4.0,0.449,0.0,Credit Card,278.0437917,1
723,14061,28,125.486686,1,4.0,0.28975,0.0,Credit Card,125.486686,2
724,14070,24,130.7741757,1,1.0,0.29425,0.0,Bank Transfer,130.7741757,2
725,14079,56,318.7034964,1,3.0,0.48325,0.0,PayPal,318.7034964,1
726,14090,62,257.54550919999997,1,1.0,0.409625,0.0,Cash,257.54550919999997,1
727,14107,37,629.1425380999999,2,2.0,0.9099999999999999,0.0,Bank Transfer,629.1425380999999,0
728,14109,45,207.3492732,1,5.0,0.35,0.0,Cash,207.3492732,2
729,14114,61,69.59289684,1,3.0,0.2495,0.0,PayPal,69.59289684,2
730,14116,34,74.06002233,1,1.0,0.253,0.0,Bank Transfer,74.06002233,2
731,14124,35,306.0773601,1,3.0,0.47075,0.0,Cash,306.0773601,1
732,14133,37,178.2809881,1,3.0,0.3285,0.0,PayPal,178.2809881,2
733,14142,22,266.7566521,1,5.0,0.43775,0.0,PayPal,266.7566521,1
734,14143,68,257.54550919999997,1,1.0,0.409625,0.0,Cash,257.54550919999997,1
735,14146,27,854.6671888999999,3,4.333333333333333,0.9860000000000001,0.0,Cash,854.6671888999999,0
736,14150,43,177.7305696,1,3.0,0.328,0.0,Cash,177.7305696,2
737,14158,56,91.04644321,1,3.0,0.26325,0.0,Credit Card,91.04644321,2
738,14164,49,108.8329817,1,2.0,0.277,0.0,Credit Card,108.8329817,2
739,14167,68,18.10319103,1,4.0,0.20950000000000002,0.0,Bank Transfer,18.10319103,2
740,14171,54,257.54550919999997,1,2.0,0.409625,0.0,Credit Card,257.54550919999997,1
741,14175,43,368.5064929,1,4.0,0.52025,0.0,Credit Card,368.5064929,1
742,14177,23,358.0899472,1,3.0,0.51375,0.0,Bank Transfer,358.0899472,1
743,14178,67,33.45414346,1,1.0,0.2235,0.0,Bank Transfer,33.45414346,2
744,14179,36,331.5517153,1,2.0,0.4915,0.0,PayPal,331.5517153,1
745,14186,68,467.9334555,1,2.0,0.617,0.0,Bank Transfer,467.9334555,1
746,14188,49,242.870798,1,3.0,0.37925,0.0,Credit Card,242.870798,2
747,14197,40,799.019357514,2,2.5,0.93375,0.0,Bank Transfer,799.019357514,0
748,14199,40,437.5081064,1,3.0,0.5840000000000001,0.0,Credit Card,437.5081064,1
749,14203,64,257.54550919999997,1,1.0,0.409625,0.0,Credit Card,257.54550919999997,1
750,14206,44,122.7002217,1,2.0,0.28725,0.0,PayPal,122.7002217,2
751,14208,65,119.472147,1,3.0,0.28500000000000003,0.0,Credit Card,119.472147,2
752,14211,62,433.0871354,1,3.0,0.57925,0.0,Credit Card,433.0871354,1
753,14212,37,324.3937994,1,3.0,0.48575,0.0,Credit Card,324.3937994,1
754,14218,65,231.1549953,1,2.0,0.371,0.0,Cash,231.1549953,2
755,14223,26,400.0268893,1,3.0,0.54625,0.0,Bank Transfer,400.0268893,1
756,14225,30,445.09454201000005,2,2.5,0.83375,0.0,PayPal,445.09454201000005,0
757,14227,62,324.3302808,1,5.0,0.4855,0.0,Cash,324.3302808,1
758,14232,60,386.9015271,1,2.0,0.534,0.0,Credit Card,386.9015271,1
759,14234,38,427.9484957,1,5.0,0.5725,0.0,Bank Transfer,427.9484957,1
760,14242,58,390.5536364,1,2.0,0.5375000000000001,0.0,PayPal,390.5536364,1
761,14243,62,493.1274157,1,1.0,0.64125,0.0,Credit Card,493.1274157,1
762,14249,39,269.0286204,1,1.0,0.4395,0.0,Bank Transfer,269.0286204,1
763,14255,62,380.9274321,1,2.0,0.52825,0.0,Credit Card,380.9274321,1
764,14261,69,257.54550919999997,1,5.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
765,14263,52,143.8099107,1,2.0,0.3025,0.0,Credit Card,143.8099107,2
766,14268,34,228.5960105,1,2.0,0.369,0.0,Bank Transfer,228.5960105,2
767,14278,37,148.3399119,1,3.0,0.30625,0.0,PayPal,148.3399119,2
768,14282,54,463.5093676,1,5.0,0.61175,0.0,Cash,463.5093676,1
769,14286,19,357.5686879,1,3.0,0.51325,0.0,Credit Card,357.5686879,1
770,14289,48,343.2776879,1,5.0,0.50075,0.0,PayPal,343.2776879,1
771,14293,46,232.4871081,1,3.0,0.37225,0.0,Credit Card,232.4871081,2
772,14297,64,281.180485,1,2.0,0.4505,0.0,PayPal,281.180485,1
773,14300,50,37.05663711,1,5.0,0.22675,0.0,Credit Card,37.05663711,2
774,14311,56,176.3908392,1,1.0,0.327,0.0,Credit Card,176.3908392,2
775,14312,48,257.54550919999997,1,4.0,0.409625,0.0,PayPal,257.54550919999997,1
776,14324,44,389.8215781,1,5.0,0.53625,0.0,PayPal,389.8215781,1
777,14330,48,185.2438693,1,4.0,0.333,0.0,Bank Transfer,185.2438693,2
778,14346,24,257.54550919999997,1,2.0,0.409625,0.0,PayPal,257.54550919999997,1
779,14356,40,436.6971081,1,5.0,0.583,0.0,Credit Card,436.6971081,1
780,14358,21,256.1752786,1,5.0,0.389,0.0,Cash,256.1752786,2
781,14360,37,431.2671039,1,1.0,0.57725,0.0,Cash,431.2671039,1
782,14361,49,205.3342542,1,3.0,0.34825,0.0,PayPal,205.3342542,2
783,14363,35,376.9696438,1,5.0,0.52325,0.0,PayPal,376.9696438,1
784,14380,43,461.3131081,2,2.5,0.85075,0.0,Bank Transfer,461.3131081,0
785,14388,48,471.5334367,1,3.0,0.6214999999999999,0.0,PayPal,471.5334367,1
786,14389,53,221.8436109,1,1.0,0.36125,0.0,Bank Transfer,221.8436109,2
787,14399,22,257.54550919999997,1,5.0,0.409625,0.0,PayPal,257.54550919999997,1
788,14413,69,388.8141694,1,4.0,0.5355000000000001,0.0,Credit Card,388.8141694,1
789,14422,48,338.6724106,1,1.0,0.49475,0.0,Cash,338.6724106,1
790,14425,21,380.1160755,1,1.0,0.527,0.0,Credit Card,380.1160755,1
791,14426,68,282.9065249,1,4.0,0.453,0.0,Bank Transfer,282.9065249,1
792,14430,40,461.8254003,1,2.0,0.60975,0.0,Cash,461.8254003,1
793,14431,20,463.0601408,1,5.0,0.611,0.0,Bank Transfer,463.0601408,1
794,14432,57,258.1855885,1,3.0,0.4305,0.0,Bank Transfer,258.1855885,1
795,14433,20,214.3538769,1,1.0,0.35525,0.0,Cash,214.3538769,2
796,14435,19,213.7991011,1,1.0,0.35475,0.0,Credit Card,213.7991011,2
797,14440,59,469.0192353,1,5.0,0.61775,0.0,Bank Transfer,469.0192353,1
798,14445,38,231.9772277,1,1.0,0.37175,0.0,Credit Card,231.9772277,2
799,14451,23,74.34839238,1,4.0,0.25325000000000003,0.0,Credit Card,74.34839238,2
800,14452,32,69.57780127,1,3.0,0.24925000000000003,0.0,Credit Card,69.57780127,2
801,14465,21,257.54550919999997,1,5.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
802,14468,25,57.16078066,1,4.0,0.23875000000000002,0.0,Bank Transfer,57.16078066,2
803,14470,24,184.8301653,1,2.0,0.33225000000000005,0.0,Cash,184.8301653,2
804,14473,28,215.000766,1,5.0,0.35625,0.0,Cash,215.000766,2
805,14488,49,445.434908,1,3.0,0.5925,0.0,Credit Card,445.434908,1
806,14491,28,682.7465377999999,2,3.5,0.9179999999999999,0.0,Cash,682.7465377999999,0
807,14492,55,448.8691029,1,1.0,0.597,0.0,Credit Card,448.8691029,1
808,14493,45,355.3499597,1,3.0,0.5102500000000001,0.0,Cash,355.3499597,1
809,14494,21,15.0132464755,1,3.0,0.20525000000000002,0.0,Cash,15.0132464755,2
810,14495,32,50.63430473,1,4.0,0.23450000000000001,0.0,Credit Card,50.63430473,2
811,14496,43,293.3812603,1,5.0,0.4615,0.0,Cash,293.3812603,1
812,14497,36,128.5079441,1,3.0,0.29200000000000004,0.0,Bank Transfer,128.5079441,2
813,14499,34,478.2544761,1,1.0,0.62825,0.0,Bank Transfer,478.2544761,1
814,14524,19,161.821488,1,1.0,0.31625000000000003,0.0,Credit Card,161.821488,2
815,14530,38,395.4597329,1,4.0,0.542,0.0,Bank Transfer,395.4597329,1
816,14543,39,406.933961,1,4.0,0.5509999999999999,0.0,PayPal,406.933961,1
817,14544,30,302.7011575,1,2.0,0.4675,0.0,Credit Card,302.7011575,1
818,14547,23,139.9386288,1,3.0,0.3005,0.0,Credit Card,139.9386288,2
819,14548,47,357.5432857,1,2.0,0.5125,0.0,Bank Transfer,357.5432857,1
820,14555,40,548.3292001899999,3,2.3333333333333335,0.9437500000000001,0.0,PayPal,548.3292001899999,0
821,14566,28,220.4152056,1,3.0,0.35925,0.0,Bank Transfer,220.4152056,2
822,14569,68,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
823,14585,54,298.4575974,1,1.0,0.46425,0.0,PayPal,298.4575974,1
824,14599,32,72.43618385,1,5.0,0.2515,0.0,Bank Transfer,72.43618385,2
825,14611,30,271.753047,1,2.0,0.4435,0.0,PayPal,271.753047,1
826,14612,32,273.13891064,2,2.5,0.68575,0.0,Credit Card,273.13891064,0
827,14616,60,59.21580475,1,1.0,0.24125000000000002,0.0,PayPal,59.21580475,2
828,14621,54,456.0086337,1,3.0,0.605,0.0,Cash,456.0086337,1
829,14632,57,163.0788899,1,5.0,0.31725000000000003,0.0,PayPal,163.0788899,2
830,14636,19,289.4897894,1,1.0,0.4585,0.0,Credit Card,289.4897894,1
831,14637,40,493.2952527,1,4.0,0.6415,0.0,PayPal,493.2952527,1
832,14642,38,453.1922244,1,3.0,0.6015,0.0,Credit Card,453.1922244,1
833,14644,29,112.33014,1,4.0,0.27925,0.0,PayPal,112.33014,2
834,14648,63,64.07397771,1,3.0,0.24450000000000002,0.0,Credit Card,64.07397771,2
835,14658,64,137.9880839,1,5.0,0.2995,0.0,Credit Card,137.9880839,2
836,14662,32,438.7448526,1,5.0,0.5860000000000001,0.0,Cash,438.7448526,1
837,14670,47,338.5036022,1,1.0,0.49425,0.0,Credit Card,338.5036022,1
838,14673,60,178.7747613,1,4.0,0.329,0.0,Credit Card,178.7747613,2
839,14675,37,430.2179611,1,4.0,0.57575,0.0,Cash,430.2179611,1
840,14703,62,430.4176591,1,5.0,0.57625,0.0,Bank Transfer,430.4176591,1
841,14719,46,363.9923773,1,5.0,0.517,0.0,Cash,363.9923773,1
842,14729,53,260.5349157,1,2.0,0.4335,0.0,PayPal,260.5349157,1
843,14732,46,259.5301727,1,4.0,0.43200000000000005,0.0,Cash,259.5301727,1
844,14735,27,347.7225708,1,3.0,0.5042500000000001,0.0,Cash,347.7225708,1
845,14736,54,412.1074228,1,3.0,0.5569999999999999,0.0,Cash,412.1074228,1
846,14737,69,468.256727,1,3.0,0.6172500000000001,0.0,Credit Card,468.256727,1
847,14748,32,286.7609738,1,2.0,0.45625,0.0,Credit Card,286.7609738,1
848,14752,55,401.2630222,1,4.0,0.54775,0.0,PayPal,401.2630222,1
849,14757,64,168.7482922,1,5.0,0.32075,0.0,Bank Transfer,168.7482922,2
850,14760,49,47.96804075,1,3.0,0.23325,0.0,PayPal,47.96804075,2
851,14777,27,501.01996569999994,2,2.0,0.89,0.0,Bank Transfer,501.01996569999994,0
852,14780,66,991.8117717,3,2.6666666666666665,0.9902500000000001,0.0,Cash,991.8117717,0
853,14784,62,231.2577169,1,3.0,0.37125,0.0,Credit Card,231.2577169,2
854,14788,66,157.0149355,1,4.0,0.31175,0.0,PayPal,157.0149355,2
855,14790,21,211.1416261,1,2.0,0.35250000000000004,0.0,Credit Card,211.1416261,2
856,14795,29,18.76045718,1,3.0,0.21000000000000002,0.0,Cash,18.76045718,2
857,14799,31,252.7750045,1,1.0,0.387,0.0,Bank Transfer,252.7750045,2
858,14804,20,96.75030612,1,3.0,0.26975000000000005,0.0,Cash,96.75030612,2
859,14805,48,410.5741457,1,2.0,0.5549999999999999,0.0,Credit Card,410.5741457,1
860,14806,35,508.6072863895,2,5.0,0.891,0.0,Cash,508.6072863895,0
861,14809,25,357.8487624,1,4.0,0.5135000000000001,0.0,PayPal,357.8487624,1
862,14811,33,257.54550919999997,1,4.0,0.409625,0.0,Credit Card,257.54550919999997,1
863,14815,42,15.0132464755,1,1.0,0.20525000000000002,0.0,Cash,15.0132464755,2
864,14820,25,257.54550919999997,1,4.0,0.409625,0.0,Credit Card,257.54550919999997,1
865,14831,43,308.749849,1,3.0,0.47325,0.0,Credit Card,308.749849,1
866,14835,20,470.686271,1,4.0,0.62025,0.0,Bank Transfer,470.686271,1
867,14841,39,221.791267,1,5.0,0.36075,0.0,Cash,221.791267,2
868,14846,41,452.3602634,1,3.0,0.60025,0.0,Bank Transfer,452.3602634,1
869,14849,59,240.5474887,1,3.0,0.37675000000000003,0.0,Credit Card,240.5474887,2
870,14853,21,297.9578352,1,4.0,0.4635,0.0,Cash,297.9578352,1
871,14854,69,257.54550919999997,1,5.0,0.409625,0.0,Credit Card,257.54550919999997,1
872,14858,49,459.319587,1,5.0,0.6072500000000001,0.0,PayPal,459.319587,1
873,14859,57,36.02910586,1,5.0,0.22575,0.0,PayPal,36.02910586,2
874,14869,63,234.9879739,1,3.0,0.37350000000000005,0.0,Credit Card,234.9879739,2
875,14873,51,674.8333489,2,3.5,0.91625,0.0,Cash,674.8333489,0
876,14876,33,75.36562524,1,1.0,0.25475000000000003,0.0,Cash,75.36562524,2
877,14882,23,74.46964882,1,4.0,0.2535,0.0,PayPal,74.46964882,2
878,14887,27,147.3060394,1,5.0,0.30575,0.0,Cash,147.3060394,2
879,14892,26,302.0041379,1,1.0,0.46725,0.0,Bank Transfer,302.0041379,1
880,14893,50,15.0132464755,1,1.0,0.20525000000000002,0.0,Credit Card,15.0132464755,2
881,14904,66,257.54550919999997,1,3.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
882,14909,50,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
883,14910,52,131.2021722,1,4.0,0.29475,0.0,Credit Card,131.2021722,2
884,14911,63,222.9577504,1,1.0,0.36350000000000005,0.0,Credit Card,222.9577504,2
885,14926,67,248.0520738,1,5.0,0.38375000000000004,0.0,PayPal,248.0520738,2
886,14931,48,240.8305968,1,1.0,0.377,0.0,PayPal,240.8305968,2
887,14944,45,257.54550919999997,1,3.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
888,14946,25,54.62242922,1,1.0,0.23750000000000002,0.0,Cash,54.62242922,2
889,14964,47,150.7341599,1,2.0,0.3075,0.0,PayPal,150.7341599,2
890,14968,24,241.4176725,1,2.0,0.37775000000000003,0.0,PayPal,241.4176725,2
891,14971,49,18.89740315,1,1.0,0.21025000000000002,0.0,Bank Transfer,18.89740315,2
892,14973,55,132.5278117,1,2.0,0.2955,0.0,Cash,132.5278117,2
893,14976,56,241.5064358,1,2.0,0.378,0.0,Credit Card,241.5064358,2
894,14980,40,112.1080027,1,2.0,0.279,0.0,PayPal,112.1080027,2
895,15005,28,471.1587642,1,1.0,0.6212500000000001,0.0,Credit Card,471.1587642,1
896,15010,60,436.2080592,1,2.0,0.5822499999999999,0.0,Cash,436.2080592,1
897,15016,50,544.4804047,2,2.0,0.8965000000000001,0.0,Credit Card,544.4804047,0
898,15029,26,438.7669203,1,1.0,0.5862499999999999,0.0,Cash,438.7669203,1
899,15031,60,187.4675912,1,2.0,0.335,0.0,Credit Card,187.4675912,2
900,15043,40,150.4630317,1,4.0,0.307,0.0,Bank Transfer,150.4630317,2
901,15047,31,431.6962003,1,5.0,0.57775,0.0,Cash,431.6962003,1
902,15051,40,378.77614589999996,2,3.0,0.76675,0.0,Bank Transfer,378.77614589999996,0
903,15052,57,477.0244318,1,5.0,0.62675,0.0,Cash,477.0244318,1
904,15056,18,323.6239105,1,2.0,0.485,0.0,Bank Transfer,323.6239105,1
905,15063,31,100.3404366,1,3.0,0.27225,0.0,Bank Transfer,100.3404366,2
906,15068,19,36.13667987,1,3.0,0.226,0.0,Cash,36.13667987,2
907,15073,43,155.4321005,1,4.0,0.31075,0.0,Bank Transfer,155.4321005,2
908,15083,43,171.2569814,1,3.0,0.3225,0.0,Credit Card,171.2569814,2
909,15084,37,364.8266296,1,4.0,0.5177499999999999,0.0,Bank Transfer,364.8266296,1
910,15085,53,490.8747811,1,3.0,0.6392500000000001,0.0,Credit Card,490.8747811,1
911,15088,30,73.92326191,1,1.0,0.2525,0.0,Bank Transfer,73.92326191,2
912,15101,65,315.5188269,1,4.0,0.47950000000000004,0.0,Cash,315.5188269,1
913,15104,34,183.5902035,1,1.0,0.3315,0.0,Cash,183.5902035,2
914,15105,26,15.0132464755,1,5.0,0.20525000000000002,0.0,Credit Card,15.0132464755,2
915,15109,43,695.3228248,2,2.5,0.9199999999999999,0.0,Cash,695.3228248,0
916,15115,48,471.7483188,1,5.0,0.62175,0.0,PayPal,471.7483188,1
917,15116,61,110.5395884,1,3.0,0.278,0.0,Credit Card,110.5395884,2
918,15122,69,230.3654512,1,3.0,0.37050000000000005,0.0,Bank Transfer,230.3654512,2
919,15124,42,185.98500364,2,2.5,0.576,0.0,Cash,185.98500364,0
920,15126,68,243.29198043,2,1.5,0.62175,0.0,Cash,243.29198043,0
921,15134,33,465.3475193,1,5.0,0.6154999999999999,0.0,PayPal,465.3475193,1
922,15136,53,499.81316882,2,3.5,0.8895,0.0,Cash,499.81316882,0
923,15142,68,462.7981246,1,1.0,0.6105,0.0,PayPal,462.7981246,1
924,15150,41,64.18380166,1,2.0,0.24500000000000002,0.0,Credit Card,64.18380166,2
925,15161,43,78.63163409,1,3.0,0.25675000000000003,0.0,Credit Card,78.63163409,2
926,15172,60,343.2537522,1,4.0,0.5005,0.0,Bank Transfer,343.2537522,1
927,15177,28,427.9766439,1,3.0,0.573,0.0,Cash,427.9766439,1
928,15178,33,402.5928511,1,5.0,0.5489999999999999,0.0,Bank Transfer,402.5928511,1
929,15179,19,22.2520153,1,3.0,0.21350000000000002,0.0,Bank Transfer,22.2520153,2
930,15182,49,115.9324012,1,2.0,0.28250000000000003,0.0,PayPal,115.9324012,2
931,15188,63,372.1710869,1,5.0,0.5217499999999999,0.0,PayPal,372.1710869,1
932,15189,30,365.9562655,1,1.0,0.5185,0.0,Credit Card,365.9562655,1
933,15191,66,226.6555158,1,2.0,0.36725,0.0,Bank Transfer,226.6555158,2
934,15203,24,459.3406388,1,2.0,0.6075,0.0,Cash,459.3406388,1
935,15207,54,257.54550919999997,1,2.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
936,15208,32,204.9990659,1,5.0,0.34725,0.0,Cash,204.9990659,2
937,15222,41,452.4214955,1,2.0,0.6005,0.0,Bank Transfer,452.4214955,1
938,15232,37,412.323389,2,2.5,0.7989999999999999,0.0,Bank Transfer,412.323389,0
939,15233,29,205.3138347,1,3.0,0.348,0.0,Credit Card,205.3138347,2
940,15237,58,425.8888233,1,1.0,0.5700000000000001,0.0,Bank Transfer,425.8888233,1
941,15238,39,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
942,15240,43,408.8927839,1,3.0,0.55425,0.0,PayPal,408.8927839,1
943,15243,36,414.8662874,1,2.0,0.55925,0.0,Credit Card,414.8662874,1
944,15249,47,637.511072,2,3.5,0.9119999999999999,0.0,Bank Transfer,637.511072,0
945,15252,43,200.1441423,1,2.0,0.344,0.0,PayPal,200.1441423,2
946,15256,44,28.51365435,1,5.0,0.21850000000000003,0.0,Bank Transfer,28.51365435,2
947,15258,30,178.8353349,1,3.0,0.32925000000000004,0.0,Cash,178.8353349,2
948,15276,67,451.6859712,1,2.0,0.59875,0.0,Bank Transfer,451.6859712,1
949,15287,69,257.54550919999997,1,4.0,0.409625,0.0,Cash,257.54550919999997,1
950,15291,51,341.94802007550004,2,4.0,0.73975,0.0,Bank Transfer,341.94802007550004,0
951,15293,63,281.9904747,1,3.0,0.452,0.0,PayPal,281.9904747,1
952,15295,44,246.4438197,1,5.0,0.3825,0.0,Credit Card,246.4438197,2
953,15299,23,205.5794139,1,5.0,0.34850000000000003,0.0,Cash,205.5794139,2
954,15301,35,197.358653,1,5.0,0.3425,0.0,Bank Transfer,197.358653,2
955,15305,30,180.6545615,1,4.0,0.32975,0.0,Cash,180.6545615,2
956,15311,59,381.0748303,1,3.0,0.52875,0.0,Cash,381.0748303,1
957,15315,28,409.0654066,1,2.0,0.5545,0.0,Bank Transfer,409.0654066,1
958,15319,37,437.0922547,1,3.0,0.5835,0.0,Bank Transfer,437.0922547,1
959,15320,33,105.7570675,1,4.0,0.27525,0.0,Bank Transfer,105.7570675,2
960,15334,39,75.91749122,1,3.0,0.255,0.0,Bank Transfer,75.91749122,2
961,15342,66,144.98706651999998,2,1.0,0.546,0.0,Bank Transfer,144.98706651999998,0
962,15343,39,258.12212,1,2.0,0.43025,0.0,Cash,258.12212,1
963,15346,62,52.64644689,1,5.0,0.23550000000000001,0.0,Bank Transfer,52.64644689,2
964,15348,35,225.3296294,1,2.0,0.36650000000000005,0.0,Bank Transfer,225.3296294,2
