Customer_ID,Age_first,Purchase_Amount_mean,Purchase_Amount_std,Purchase_Amount_count,Rating_mean,Rating_Std,Purchase_Date_min,Purchase_Date_max,Preferred_Payment,Discount_Sensitivity,first_purchase,last_purchase,tenure_days,purchase_frequency,recency_days,total_spent,CLV
15541,52,377.8975769,,1,4.0,,2020-01-24 12:00:00,2020-01-24 12:00:00,Cash,0.0,2020-01-24 12:00:00,2020-01-24 12:00:00,1,30.0,2019,377.8975769,136043.127684
15543,42,436.3516746,,1,4.0,,2020-03-12 08:00:00,2020-03-12 08:00:00,Credit Card,1.0,2020-03-12 08:00:00,2020-03-12 08:00:00,1,30.0,1971,436.3516746,157086.602856
15560,40,257.54550919999997,,1,2.0,,2020-02-06 06:00:00,2020-02-06 06:00:00,Cash,1.0,2020-02-06 06:00:00,2020-02-06 06:00:00,1,30.0,2006,257.54550919999997,92716.38331199999
15565,64,246.4012205,,1,4.0,,2020-01-29 22:00:00,2020-01-29 22:00:00,Credit Card,0.0,2020-01-29 22:00:00,2020-01-29 22:00:00,1,30.0,2013,246.4012205,88704.43938
15567,64,15.0132464755,,1,5.0,,2020-02-09 21:00:00,2020-02-09 21:00:00,Cash,0.0,2020-02-09 21:00:00,2020-02-09 21:00:00,1,30.0,2002,15.0132464755,5404.76873118
15569,29,252.0810048,,1,5.0,,2020-02-01 02:00:00,2020-02-01 02:00:00,Bank Transfer,0.0,2020-02-01 02:00:00,2020-02-01 02:00:00,1,30.0,2011,252.0810048,90749.161728
15575,32,401.7935356,,1,1.0,,2020-01-07 16:00:00,2020-01-07 16:00:00,Cash,0.0,2020-01-07 16:00:00,2020-01-07 16:00:00,1,30.0,2036,401.7935356,144645.672816
15578,62,331.3401772,,1,2.0,,2020-01-01 08:00:00,2020-01-01 08:00:00,Credit Card,1.0,2020-01-01 08:00:00,2020-01-01 08:00:00,1,30.0,2042,331.3401772,119282.46379200002
15585,23,429.1040875,,1,5.0,,2020-02-02 03:00:00,2020-02-02 03:00:00,Credit Card,0.0,2020-02-02 03:00:00,2020-02-02 03:00:00,1,30.0,2010,429.1040875,154477.47149999999
15588,25,198.88210455,123.15673257137865,2,3.0,2.8284271247461903,2020-01-23 03:00:00,2020-02-14 04:00:00,Credit Card,0.0,2020-01-23 03:00:00,2020-02-14 04:00:00,22,2.7272727272727275,1998,397.7642091,6508.868876181818
15592,49,222.4948045366667,154.37171470306538,3,2.3333333333333335,0.5773502691896258,2020-01-07 08:00:00,2020-03-17 21:00:00,Bank Transfer,0.0,2020-01-07 08:00:00,2020-03-17 21:00:00,70,1.2857142857142856,1965,667.48441361,3432.77698428
15596,68,351.9205462,,1,1.0,,2020-01-15 06:00:00,2020-01-15 06:00:00,Cash,1.0,2020-01-15 06:00:00,2020-01-15 06:00:00,1,30.0,2028,351.9205462,126691.39663199999
15600,43,189.4639729,,1,1.0,,2020-01-13 05:00:00,2020-01-13 05:00:00,Cash,1.0,2020-01-13 05:00:00,2020-01-13 05:00:00,1,30.0,2030,189.4639729,68207.030244
15604,54,257.54550919999997,,1,4.0,,2020-02-22 17:00:00,2020-02-22 17:00:00,Cash,1.0,2020-02-22 17:00:00,2020-02-22 17:00:00,1,30.0,1989,257.54550919999997,92716.38331199999
15618,65,254.0938529,,1,3.0,,2020-01-04 22:00:00,2020-01-04 22:00:00,PayPal,0.0,2020-01-04 22:00:00,2020-01-04 22:00:00,1,30.0,2038,254.0938529,91473.787044
15619,65,237.5512822,28.276106992566305,2,2.0,0.0,2020-02-16 18:00:00,2020-02-17 23:00:00,PayPal,0.0,2020-02-16 18:00:00,2020-02-17 23:00:00,1,60.0,1994,475.1025644,171036.923184
15622,43,377.5736378,,1,5.0,,2020-02-05 10:00:00,2020-02-05 10:00:00,Bank Transfer,0.0,2020-02-05 10:00:00,2020-02-05 10:00:00,1,30.0,2007,377.5736378,135926.509608
15625,31,392.6629613,,1,2.0,,2020-01-15 14:00:00,2020-01-15 14:00:00,Bank Transfer,0.0,2020-01-15 14:00:00,2020-01-15 14:00:00,1,30.0,2028,392.6629613,141358.666068
15626,40,419.8718639,,1,5.0,,2020-03-04 15:00:00,2020-03-04 15:00:00,Cash,0.0,2020-03-04 15:00:00,2020-03-04 15:00:00,1,30.0,1979,419.8718639,151153.87100400002
15631,45,205.6566355,,1,5.0,,2020-03-11 00:00:00,2020-03-11 00:00:00,PayPal,1.0,2020-03-11 00:00:00,2020-03-11 00:00:00,1,30.0,1972,205.6566355,74036.38878
15644,51,210.8208543,,1,4.0,,2020-01-22 02:00:00,2020-01-22 02:00:00,Bank Transfer,1.0,2020-01-22 02:00:00,2020-01-22 02:00:00,1,30.0,2021,210.8208543,75895.507548
15645,49,129.2179447,,1,3.0,,2020-01-26 15:00:00,2020-01-26 15:00:00,Credit Card,0.0,2020-01-26 15:00:00,2020-01-26 15:00:00,1,30.0,2017,129.2179447,46518.460092
15655,41,178.0171248,,1,2.0,,2020-03-05 18:00:00,2020-03-05 18:00:00,Cash,1.0,2020-03-05 18:00:00,2020-03-05 18:00:00,1,30.0,1977,178.0171248,64086.164928
15658,60,154.2176547,,1,1.0,,2020-03-04 07:00:00,2020-03-04 07:00:00,Bank Transfer,1.0,2020-03-04 07:00:00,2020-03-04 07:00:00,1,30.0,1979,154.2176547,55518.355692
15675,31,328.0549529,,1,1.0,,2020-01-03 15:00:00,2020-01-03 15:00:00,PayPal,0.0,2020-01-03 15:00:00,2020-01-03 15:00:00,1,30.0,2040,328.0549529,118099.783044
15690,64,277.0541237,,1,2.0,,2020-02-26 23:00:00,2020-02-26 23:00:00,Credit Card,0.0,2020-02-26 23:00:00,2020-02-26 23:00:00,1,30.0,1985,277.0541237,99739.484532
15691,65,367.1620465,,1,1.0,,2020-01-16 16:00:00,2020-01-16 16:00:00,PayPal,1.0,2020-01-16 16:00:00,2020-01-16 16:00:00,1,30.0,2027,367.1620465,132178.33674
15699,62,242.935234,67.44901709104646,3,4.666666666666667,0.5773502691896258,2020-01-12 03:00:00,2020-03-22 17:00:00,Cash,0.3333333333333333,2020-01-12 03:00:00,2020-03-22 17:00:00,70,1.2857142857142856,1960,728.805702,3748.143610285714
15704,50,155.9594024,,1,1.0,,2020-03-16 13:00:00,2020-03-16 13:00:00,Cash,0.0,2020-03-16 13:00:00,2020-03-16 13:00:00,1,30.0,1967,155.9594024,56145.384864
15713,49,203.3682443,,1,4.0,,2020-01-28 03:00:00,2020-01-28 03:00:00,Bank Transfer,0.0,2020-01-28 03:00:00,2020-01-28 03:00:00,1,30.0,2015,203.3682443,73212.567948
15724,27,437.2945701,,1,5.0,,2020-03-12 17:00:00,2020-03-12 17:00:00,Bank Transfer,0.0,2020-03-12 17:00:00,2020-03-12 17:00:00,1,30.0,1970,437.2945701,157426.045236
15726,69,385.9663675,,1,5.0,,2020-01-20 13:00:00,2020-01-20 13:00:00,Credit Card,0.0,2020-01-20 13:00:00,2020-01-20 13:00:00,1,30.0,2023,385.9663675,138947.8923
15732,39,350.89524305,68.49797306246154,2,1.5,0.7071067811865476,2020-01-20 04:00:00,2020-02-12 09:00:00,Bank Transfer,0.0,2020-01-20 04:00:00,2020-02-12 09:00:00,23,2.608695652173913,2000,701.7904861,10984.54673895652
15734,38,37.85187965,,1,2.0,,2020-01-01 04:00:00,2020-01-01 04:00:00,Bank Transfer,0.0,2020-01-01 04:00:00,2020-01-01 04:00:00,1,30.0,2042,37.85187965,13626.676674
15742,48,366.8746001,,1,5.0,,2020-02-09 23:00:00,2020-02-09 23:00:00,Bank Transfer,1.0,2020-02-09 23:00:00,2020-02-09 23:00:00,1,30.0,2002,366.8746001,132074.856036
15745,68,257.54550919999997,,1,3.0,,2020-01-21 03:00:00,2020-01-21 03:00:00,Credit Card,0.0,2020-01-21 03:00:00,2020-01-21 03:00:00,1,30.0,2022,257.54550919999997,92716.38331199999
15750,52,55.02908512,,1,1.0,,2020-02-04 01:00:00,2020-02-04 01:00:00,PayPal,1.0,2020-02-04 01:00:00,2020-02-04 01:00:00,1,30.0,2008,55.02908512,19810.4706432
15752,63,480.4062021,,1,1.0,,2020-03-20 22:00:00,2020-03-20 22:00:00,Credit Card,1.0,2020-03-20 22:00:00,2020-03-20 22:00:00,1,30.0,1962,480.4062021,172946.23275599998
15757,53,286.1005322,,1,1.0,,2020-03-15 04:00:00,2020-03-15 04:00:00,PayPal,0.0,2020-03-15 04:00:00,2020-03-15 04:00:00,1,30.0,1968,286.1005322,102996.19159199999
15759,43,32.28840532,,1,1.0,,2020-01-10 08:00:00,2020-01-10 08:00:00,Credit Card,0.0,2020-01-10 08:00:00,2020-01-10 08:00:00,1,30.0,2033,32.28840532,11623.825915200001
15760,38,357.154344,,1,5.0,,2020-02-21 10:00:00,2020-02-21 10:00:00,Bank Transfer,0.0,2020-02-21 10:00:00,2020-02-21 10:00:00,1,30.0,1991,357.154344,128575.56384
15765,56,417.2523362,,1,1.0,,2020-02-09 18:00:00,2020-02-09 18:00:00,Credit Card,0.0,2020-02-09 18:00:00,2020-02-09 18:00:00,1,30.0,2002,417.2523362,150210.841032
15776,44,28.36909887,,1,4.0,,2020-03-05 07:00:00,2020-03-05 07:00:00,Credit Card,0.0,2020-03-05 07:00:00,2020-03-05 07:00:00,1,30.0,1978,28.36909887,10212.875593199999
15779,62,54.63136329,,1,5.0,,2020-02-11 07:00:00,2020-02-11 07:00:00,PayPal,0.0,2020-02-11 07:00:00,2020-02-11 07:00:00,1,30.0,2001,54.63136329,19667.2907844
15788,69,401.3981963,,1,3.0,,2020-02-10 00:00:00,2020-02-10 00:00:00,Cash,0.0,2020-02-10 00:00:00,2020-02-10 00:00:00,1,30.0,2002,401.3981963,144503.350668
15791,66,327.93017975,203.38331716841412,2,1.5,0.7071067811865476,2020-01-08 21:00:00,2020-03-07 07:00:00,Cash,0.0,2020-01-08 21:00:00,2020-03-07 07:00:00,58,1.0344827586206897,1976,655.8603595,4070.857403793104
15796,58,449.548873,,1,5.0,,2020-02-19 02:00:00,2020-02-19 02:00:00,Bank Transfer,1.0,2020-02-19 02:00:00,2020-02-19 02:00:00,1,30.0,1993,449.548873,161837.59428000002
15797,55,286.56111169999997,41.03425857592674,2,2.5,2.1213203435596424,2020-02-15 12:00:00,2020-03-06 03:00:00,Bank Transfer,0.0,2020-02-15 12:00:00,2020-03-06 03:00:00,19,3.1578947368421053,1977,573.1222233999999,10859.157917052631
15801,28,50.29427854,,1,1.0,,2020-01-15 07:00:00,2020-01-15 07:00:00,Bank Transfer,0.0,2020-01-15 07:00:00,2020-01-15 07:00:00,1,30.0,2028,50.29427854,18105.9402744
15811,56,485.0679964,,1,1.0,,2020-02-02 23:00:00,2020-02-02 23:00:00,Cash,0.0,2020-02-02 23:00:00,2020-02-02 23:00:00,1,30.0,2009,485.0679964,174624.478704
15854,29,327.3774466,,1,3.0,,2020-01-14 11:00:00,2020-01-14 11:00:00,Bank Transfer,0.0,2020-01-14 11:00:00,2020-01-14 11:00:00,1,30.0,2029,327.3774466,117855.880776
15855,60,255.6842745,,1,3.0,,2020-01-08 15:00:00,2020-01-08 15:00:00,Bank Transfer,0.0,2020-01-08 15:00:00,2020-01-08 15:00:00,1,30.0,2035,255.6842745,92046.33882
15864,29,261.1695534,,1,4.0,,2020-01-07 12:00:00,2020-01-07 12:00:00,Cash,0.0,2020-01-07 12:00:00,2020-01-07 12:00:00,1,30.0,2036,261.1695534,94021.039224
15870,60,257.54550919999997,,1,5.0,,2020-02-03 15:00:00,2020-02-03 15:00:00,PayPal,0.0,2020-02-03 15:00:00,2020-02-03 15:00:00,1,30.0,2009,257.54550919999997,92716.38331199999
15877,42,123.1735106,,1,2.0,,2020-02-18 14:00:00,2020-02-18 14:00:00,Credit Card,1.0,2020-02-18 14:00:00,2020-02-18 14:00:00,1,30.0,1994,123.1735106,44342.463815999996
15878,54,221.812931,,1,2.0,,2020-01-19 17:00:00,2020-01-19 17:00:00,Bank Transfer,0.0,2020-01-19 17:00:00,2020-01-19 17:00:00,1,30.0,2023,221.812931,79852.65516
15881,29,282.4680942,,1,4.0,,2020-01-19 05:00:00,2020-01-19 05:00:00,Bank Transfer,0.0,2020-01-19 05:00:00,2020-01-19 05:00:00,1,30.0,2024,282.4680942,101688.51391200001
15892,56,78.56029884,,1,3.0,,2020-01-05 01:00:00,2020-01-05 01:00:00,Credit Card,0.0,2020-01-05 01:00:00,2020-01-05 01:00:00,1,30.0,2038,78.56029884,28281.7075824
15895,54,234.99906215,184.87147683123993,3,4.0,1.0,2020-01-12 23:00:00,2020-03-12 22:00:00,PayPal,0.0,2020-01-12 23:00:00,2020-03-12 22:00:00,59,1.5254237288135595,1970,704.99718645,4301.677747830508
15897,24,120.2697955,,1,2.0,,2020-03-12 18:00:00,2020-03-12 18:00:00,PayPal,0.0,2020-03-12 18:00:00,2020-03-12 18:00:00,1,30.0,1970,120.2697955,43297.12638
15913,53,302.8382067,,1,1.0,,2020-02-23 07:00:00,2020-02-23 07:00:00,Credit Card,1.0,2020-02-23 07:00:00,2020-02-23 07:00:00,1,30.0,1989,302.8382067,109021.754412
15915,28,275.5212849,,1,3.0,,2020-01-07 00:00:00,2020-01-07 00:00:00,PayPal,0.0,2020-01-07 00:00:00,2020-01-07 00:00:00,1,30.0,2036,275.5212849,99187.662564
15917,61,281.3796804,,1,3.0,,2020-01-22 05:00:00,2020-01-22 05:00:00,PayPal,0.0,2020-01-22 05:00:00,2020-01-22 05:00:00,1,30.0,2021,281.3796804,101296.68494399998
15919,22,150.7046091,,1,5.0,,2020-01-16 02:00:00,2020-01-16 02:00:00,Bank Transfer,0.0,2020-01-16 02:00:00,2020-01-16 02:00:00,1,30.0,2027,150.7046091,54253.65927599999
15941,35,286.0580329,,1,1.0,,2020-02-19 22:00:00,2020-02-19 22:00:00,Credit Card,0.0,2020-02-19 22:00:00,2020-02-19 22:00:00,1,30.0,1992,286.0580329,102980.891844
15949,44,223.3637032,,1,2.0,,2020-01-17 17:00:00,2020-01-17 17:00:00,PayPal,1.0,2020-01-17 17:00:00,2020-01-17 17:00:00,1,30.0,2025,223.3637032,80410.933152
15951,40,245.3307936,,1,1.0,,2020-02-08 07:00:00,2020-02-08 07:00:00,PayPal,0.0,2020-02-08 07:00:00,2020-02-08 07:00:00,1,30.0,2004,245.3307936,88319.085696
15954,61,364.6633605,,1,3.0,,2020-02-16 02:00:00,2020-02-16 02:00:00,Credit Card,0.0,2020-02-16 02:00:00,2020-02-16 02:00:00,1,30.0,1996,364.6633605,131278.80978
15959,39,493.594039914,,1,5.0,,2020-02-11 22:00:00,2020-02-11 22:00:00,Cash,0.0,2020-02-11 22:00:00,2020-02-11 22:00:00,1,30.0,2000,493.594039914,177693.85436904
15966,61,314.9345247,,1,4.0,,2020-02-06 02:00:00,2020-02-06 02:00:00,Credit Card,0.0,2020-02-06 02:00:00,2020-02-06 02:00:00,1,30.0,2006,314.9345247,113376.428892
15971,26,353.1501134,,1,2.0,,2020-01-31 23:00:00,2020-01-31 23:00:00,Bank Transfer,0.0,2020-01-31 23:00:00,2020-01-31 23:00:00,1,30.0,2011,353.1501134,127134.040824
15975,54,427.128284,,1,2.0,,2020-02-13 23:00:00,2020-02-13 23:00:00,Cash,0.0,2020-02-13 23:00:00,2020-02-13 23:00:00,1,30.0,1998,427.128284,153766.18224
15977,42,317.78218545,61.886969004268614,2,2.5,2.1213203435596424,2020-01-06 02:00:00,2020-01-25 07:00:00,Cash,0.5,2020-01-06 02:00:00,2020-01-25 07:00:00,19,3.1578947368421053,2018,635.5643709,12042.27229073684
15984,57,438.7387587,,1,4.0,,2020-02-09 04:00:00,2020-02-09 04:00:00,PayPal,0.0,2020-02-09 04:00:00,2020-02-09 04:00:00,1,30.0,2003,438.7387587,157945.953132
15986,52,235.07955319999996,31.771659666877188,2,2.0,0.0,2020-01-15 10:00:00,2020-02-17 22:00:00,Bank Transfer,0.5,2020-01-15 10:00:00,2020-02-17 22:00:00,33,1.8181818181818181,1994,470.1591063999999,5129.0084334545445
15988,32,257.54550919999997,,1,4.0,,2020-01-21 11:00:00,2020-01-21 11:00:00,PayPal,0.0,2020-01-21 11:00:00,2020-01-21 11:00:00,1,30.0,2022,257.54550919999997,92716.38331199999
15989,18,85.49710891,,1,4.0,,2020-01-29 08:00:00,2020-01-29 08:00:00,PayPal,0.0,2020-01-29 08:00:00,2020-01-29 08:00:00,1,30.0,2014,85.49710891,30778.959207599997
15997,40,121.166553,,1,4.0,,2020-01-29 17:00:00,2020-01-29 17:00:00,PayPal,0.0,2020-01-29 17:00:00,2020-01-29 17:00:00,1,30.0,2013,121.166553,43619.95908
16002,52,241.2493092,,1,5.0,,2020-01-15 23:00:00,2020-01-15 23:00:00,PayPal,1.0,2020-01-15 23:00:00,2020-01-15 23:00:00,1,30.0,2027,241.2493092,86849.75131200001
16012,29,34.15307952,,1,3.0,,2020-03-19 06:00:00,2020-03-19 06:00:00,Credit Card,1.0,2020-03-19 06:00:00,2020-03-19 06:00:00,1,30.0,1964,34.15307952,12295.1086272
16015,53,265.2857804,,1,4.0,,2020-01-12 10:00:00,2020-01-12 10:00:00,PayPal,0.0,2020-01-12 10:00:00,2020-01-12 10:00:00,1,30.0,2031,265.2857804,95502.880944
16016,22,52.12713029,,1,5.0,,2020-02-15 15:00:00,2020-02-15 15:00:00,Credit Card,0.0,2020-02-15 15:00:00,2020-02-15 15:00:00,1,30.0,1997,52.12713029,18765.7669044
16019,68,396.3904026,,1,4.0,,2020-01-06 12:00:00,2020-01-06 12:00:00,Credit Card,1.0,2020-01-06 12:00:00,2020-01-06 12:00:00,1,30.0,2037,396.3904026,142700.54493600002
16024,51,257.54550919999997,,1,1.0,,2020-02-12 02:00:00,2020-02-12 02:00:00,Credit Card,1.0,2020-02-12 02:00:00,2020-02-12 02:00:00,1,30.0,2000,257.54550919999997,92716.38331199999
16028,39,91.75073487,,1,3.0,,2020-02-10 15:00:00,2020-02-10 15:00:00,Cash,1.0,2020-02-10 15:00:00,2020-02-10 15:00:00,1,30.0,2002,91.75073487,33030.2645532
16031,43,69.59521643,,1,5.0,,2020-02-01 13:00:00,2020-02-01 13:00:00,Bank Transfer,0.0,2020-02-01 13:00:00,2020-02-01 13:00:00,1,30.0,2011,69.59521643,25054.277914799997
16035,18,419.9309518,,1,5.0,,2020-02-17 12:00:00,2020-02-17 12:00:00,Credit Card,0.0,2020-02-17 12:00:00,2020-02-17 12:00:00,1,30.0,1995,419.9309518,151175.142648
16038,50,83.25923337,,1,4.0,,2020-02-07 04:00:00,2020-02-07 04:00:00,PayPal,0.0,2020-02-07 04:00:00,2020-02-07 04:00:00,1,30.0,2005,83.25923337,29973.324013200003
16042,20,486.5320963,,1,2.0,,2020-01-27 16:00:00,2020-01-27 16:00:00,Cash,0.0,2020-01-27 16:00:00,2020-01-27 16:00:00,1,30.0,2016,486.5320963,175151.55466799997
16047,39,174.9857778,,1,4.0,,2020-03-07 12:00:00,2020-03-07 12:00:00,Credit Card,0.0,2020-03-07 12:00:00,2020-03-07 12:00:00,1,30.0,1976,174.9857778,62994.88000799999
16052,60,61.61360818,,1,2.0,,2020-03-13 07:00:00,2020-03-13 07:00:00,Bank Transfer,0.0,2020-03-13 07:00:00,2020-03-13 07:00:00,1,30.0,1970,61.61360818,22180.8989448
16059,56,220.453937805,229.41307184579745,2,3.5,0.7071067811865476,2020-03-05 16:00:00,2020-03-18 00:00:00,Credit Card,0.0,2020-03-05 16:00:00,2020-03-18 00:00:00,12,5.0,1965,440.90787561,13227.2362683
16078,33,325.7541195,,1,5.0,,2020-03-10 07:00:00,2020-03-10 07:00:00,Credit Card,1.0,2020-03-10 07:00:00,2020-03-10 07:00:00,1,30.0,1973,325.7541195,117271.48301999999
16082,45,330.2095767,,1,5.0,,2020-03-08 07:00:00,2020-03-08 07:00:00,PayPal,0.0,2020-03-08 07:00:00,2020-03-08 07:00:00,1,30.0,1975,330.2095767,118875.447612
16089,36,318.5395994,,1,5.0,,2020-03-15 19:00:00,2020-03-15 19:00:00,Credit Card,0.0,2020-03-15 19:00:00,2020-03-15 19:00:00,1,30.0,1967,318.5395994,114674.255784
16090,57,244.76114180000002,173.35344584633725,2,4.5,0.7071067811865476,2020-02-01 12:00:00,2020-03-08 05:00:00,Bank Transfer,0.5,2020-02-01 12:00:00,2020-03-08 05:00:00,35,1.7142857142857142,1975,489.52228360000004,5035.086345600001
16099,51,66.24527654,,1,3.0,,2020-03-13 03:00:00,2020-03-13 03:00:00,PayPal,0.0,2020-03-13 03:00:00,2020-03-13 03:00:00,1,30.0,1970,66.24527654,23848.299554400004
16102,28,275.4265438,,1,5.0,,2020-01-14 05:00:00,2020-01-14 05:00:00,Credit Card,0.0,2020-01-14 05:00:00,2020-01-14 05:00:00,1,30.0,2029,275.4265438,99153.55576799999
16116,21,471.0231385,,1,2.0,,2020-03-13 09:00:00,2020-03-13 09:00:00,Credit Card,0.0,2020-03-13 09:00:00,2020-03-13 09:00:00,1,30.0,1970,471.0231385,169568.32986
16122,63,222.0970423,,1,5.0,,2020-02-21 02:00:00,2020-02-21 02:00:00,PayPal,1.0,2020-02-21 02:00:00,2020-02-21 02:00:00,1,30.0,1991,222.0970423,79954.935228
16132,39,15.46574778,,1,2.0,,2020-01-27 20:00:00,2020-01-27 20:00:00,Cash,0.0,2020-01-27 20:00:00,2020-01-27 20:00:00,1,30.0,2015,15.46574778,5567.6692008
16136,28,310.0335586,,1,3.0,,2020-02-19 12:00:00,2020-02-19 12:00:00,PayPal,1.0,2020-02-19 12:00:00,2020-02-19 12:00:00,1,30.0,1993,310.0335586,111612.081096
16150,49,211.55921415,135.2060231830497,2,3.5,2.1213203435596424,2020-02-17 00:00:00,2020-03-01 08:00:00,Cash,0.5,2020-02-17 00:00:00,2020-03-01 08:00:00,13,4.615384615384615,1982,423.1184283,11717.12570676923
16154,43,95.74844609,,1,1.0,,2020-03-06 19:00:00,2020-03-06 19:00:00,Cash,0.0,2020-03-06 19:00:00,2020-03-06 19:00:00,1,30.0,1976,95.74844609,34469.4405924
16166,23,34.07217801,,1,1.0,,2020-02-11 08:00:00,2020-02-11 08:00:00,Credit Card,0.0,2020-02-11 08:00:00,2020-02-11 08:00:00,1,30.0,2001,34.07217801,12265.9840836
16168,25,397.0353726,,1,1.0,,2020-02-04 12:00:00,2020-02-04 12:00:00,Credit Card,0.0,2020-02-04 12:00:00,2020-02-04 12:00:00,1,30.0,2008,397.0353726,142932.73413599998
16172,41,379.996044,,1,2.0,,2020-01-24 11:00:00,2020-01-24 11:00:00,PayPal,1.0,2020-01-24 11:00:00,2020-01-24 11:00:00,1,30.0,2019,379.996044,136798.57584
16183,49,276.3318454,,1,1.0,,2020-02-29 14:00:00,2020-02-29 14:00:00,Bank Transfer,1.0,2020-02-29 14:00:00,2020-02-29 14:00:00,1,30.0,1983,276.3318454,99479.464344
16184,43,128.7852188,,1,3.0,,2020-01-05 03:00:00,2020-01-05 03:00:00,Cash,0.0,2020-01-05 03:00:00,2020-01-05 03:00:00,1,30.0,2038,128.7852188,46362.678768
16185,53,476.2743516,,1,2.0,,2020-02-21 15:00:00,2020-02-21 15:00:00,Credit Card,0.0,2020-02-21 15:00:00,2020-02-21 15:00:00,1,30.0,1991,476.2743516,171458.766576
16190,56,154.635019845,111.38881898831725,2,2.5,2.1213203435596424,2020-01-26 12:00:00,2020-02-02 15:00:00,Cash,0.5,2020-01-26 12:00:00,2020-02-02 15:00:00,7,8.571428571428571,2010,309.27003969,15905.316326914282
16197,19,107.8668573,,1,4.0,,2020-01-11 10:00:00,2020-01-11 10:00:00,PayPal,0.0,2020-01-11 10:00:00,2020-01-11 10:00:00,1,30.0,2032,107.8668573,38832.068628
16212,56,165.7902716,,1,5.0,,2020-02-20 17:00:00,2020-02-20 17:00:00,Cash,1.0,2020-02-20 17:00:00,2020-02-20 17:00:00,1,30.0,1991,165.7902716,59684.497776000004
16228,66,238.2769413,,1,5.0,,2020-03-18 06:00:00,2020-03-18 06:00:00,PayPal,0.0,2020-03-18 06:00:00,2020-03-18 06:00:00,1,30.0,1965,238.2769413,85779.698868
16229,59,257.54550919999997,,1,2.0,,2020-02-04 06:00:00,2020-02-04 06:00:00,Bank Transfer,1.0,2020-02-04 06:00:00,2020-02-04 06:00:00,1,30.0,2008,257.54550919999997,92716.38331199999
16233,42,430.788117,,1,2.0,,2020-02-06 17:00:00,2020-02-06 17:00:00,Cash,0.0,2020-02-06 17:00:00,2020-02-06 17:00:00,1,30.0,2005,430.788117,155083.72212
16235,47,257.54550919999997,,1,1.0,,2020-01-02 23:00:00,2020-01-02 23:00:00,Credit Card,1.0,2020-01-02 23:00:00,2020-01-02 23:00:00,1,30.0,2040,257.54550919999997,92716.38331199999
16236,41,315.4815788,,1,5.0,,2020-03-10 06:00:00,2020-03-10 06:00:00,Credit Card,0.0,2020-03-10 06:00:00,2020-03-10 06:00:00,1,30.0,1973,315.4815788,113573.36836800002
16238,60,266.8863847,,1,2.0,,2020-02-01 11:00:00,2020-02-01 11:00:00,PayPal,1.0,2020-02-01 11:00:00,2020-02-01 11:00:00,1,30.0,2011,266.8863847,96079.09849199999
16241,34,94.95284681,,1,2.0,,2020-01-31 00:00:00,2020-01-31 00:00:00,Cash,1.0,2020-01-31 00:00:00,2020-01-31 00:00:00,1,30.0,2012,94.95284681,34183.0248516
16254,25,258.0532077,,1,1.0,,2020-02-01 07:00:00,2020-02-01 07:00:00,Bank Transfer,1.0,2020-02-01 07:00:00,2020-02-01 07:00:00,1,30.0,2011,258.0532077,92899.154772
16257,54,493.58772,,1,4.0,,2020-03-15 20:00:00,2020-03-15 20:00:00,PayPal,1.0,2020-03-15 20:00:00,2020-03-15 20:00:00,1,30.0,1967,493.58772,177691.5792
16262,35,90.7231088,,1,1.0,,2020-03-14 02:00:00,2020-03-14 02:00:00,PayPal,1.0,2020-03-14 02:00:00,2020-03-14 02:00:00,1,30.0,1969,90.7231088,32660.319168
16265,26,489.4622877,,1,3.0,,2020-01-01 05:00:00,2020-01-01 05:00:00,PayPal,0.0,2020-01-01 05:00:00,2020-01-01 05:00:00,1,30.0,2042,489.4622877,176206.423572
16269,62,477.7723815,,1,3.0,,2020-02-01 04:00:00,2020-02-01 04:00:00,Cash,1.0,2020-02-01 04:00:00,2020-02-01 04:00:00,1,30.0,2011,477.7723815,171998.05734
16276,55,203.5873994,,1,5.0,,2020-03-12 21:00:00,2020-03-12 21:00:00,Credit Card,0.0,2020-03-12 21:00:00,2020-03-12 21:00:00,1,30.0,1970,203.5873994,73291.463784
16278,24,41.76876721,,1,3.0,,2020-01-05 05:00:00,2020-01-05 05:00:00,PayPal,1.0,2020-01-05 05:00:00,2020-01-05 05:00:00,1,30.0,2038,41.76876721,15036.7561956
16283,65,49.61493281,,1,2.0,,2020-02-06 15:00:00,2020-02-06 15:00:00,Cash,0.0,2020-02-06 15:00:00,2020-02-06 15:00:00,1,30.0,2006,49.61493281,17861.3758116
16284,41,201.9466042,,1,5.0,,2020-03-20 14:00:00,2020-03-20 14:00:00,Credit Card,0.0,2020-03-20 14:00:00,2020-03-20 14:00:00,1,30.0,1963,201.9466042,72700.777512
16287,69,191.2763544,41.90368610279664,2,2.0,1.4142135623730951,2020-01-09 13:00:00,2020-01-10 19:00:00,PayPal,0.0,2020-01-09 13:00:00,2020-01-10 19:00:00,1,60.0,2032,382.5527088,137718.975168
16288,50,262.0477908,,1,5.0,,2020-02-04 10:00:00,2020-02-04 10:00:00,Cash,0.0,2020-02-04 10:00:00,2020-02-04 10:00:00,1,30.0,2008,262.0477908,94337.204688
16293,46,427.9621448,,1,1.0,,2020-01-16 08:00:00,2020-01-16 08:00:00,Cash,0.0,2020-01-16 08:00:00,2020-01-16 08:00:00,1,30.0,2027,427.9621448,154066.372128
